,UNIQUE-ID,ERXN-NUMBER,EC-NUMBER,SUBSTRATES,PRODUCTS,GIBBS
11946,RXN-9334,N/A,N/A,"['CPD-9930', 'WATER']",['CPD-9947'],-3.3352432
11947,RXN-20097,N/A,N/A,"['CPD-21722', 'NADH', 'OXYGEN-MOLECULE', 'PROTON']","['CPD-21723', 'NAD', 'WATER']",-100.87585
11948,RXN-12892,['ENZRXN-21454'],['EC-3.1.7.10'],"['GERANYLGERANYL-PP', 'WATER']","['CPD-13929', 'PPI']",-63.822968
11949,2.1.1.69-RXN,['ENZRXN-13293'],['EC-2.1.1.69'],"['S-ADENOSYLMETHIONINE', 'BERGAPTOL']","['PROTON', '5-METHOXYFURANOCOUMARIN', 'ADENOSYL-HOMO-CYS']",-4.3600006
11950,RXN-9858,"['ENZRXN-15639', 'ENZRXN-15621']",['EC-1.14.12.26'],"['CHLOROBENZENE', 'OXYGEN-MOLECULE', 'NADH', 'PROTON']","['CPD-10609', 'NAD']",-76.8018
11951,RXN-14828,['ENZRXN-22066'],['EC-2.1.1.292'],"['S-ADENOSYLMETHIONINE', 'CPD-15734']","['CPD-13962', 'ADENOSYL-HOMO-CYS', 'PROTON']",-4.3599777
11952,HYDROXYPRODEHYDROG-RXN,['ENZRXN-12681'],['EC-1.5.99'],"['4-HYDROXY-L-PROLINE', 'OXYGEN-MOLECULE']","['PROTON', 'PYRROLINE-HYDROXY-CARBOXYLATE', 'WATER']",-118.70225
11953,RXN-17789,"['ENZRXN0-8260', 'ENZRXN0-8271']",['EC-4.2.1.17'],"['CPD-19162', 'WATER']",['CPD-19155'],-2.1630402
11954,RXN-15319,N/A,N/A,['CPD-15291'],['CPD-16531'],0.
11955,RXN-10455,"['ENZRXN-16388', 'ENZRXN-16413', 'ENZRXN-16405']",['|EC-6.3.2.z|'],"['Jasmonic-Acids', 'ILE', 'ATP']","['Jasmonoyl-Isoleucines', 'AMP', 'PPI', 'PROTON']",-21.295898
11956,RXN-5284,"['ENZRXN-21075', 'ENZRXN-21072', 'ENZRXN-14139', 'ENZRXN-12165']",N/A,"['131-OXO-MAGNESIUM-PROTOPORPHYRIN-IX-13-M', 'OXYGEN-MOLECULE', 'NADPH']","['DIVINYL-PROTOCHLOROPHYLLIDE-A', 'NADP', 'WATER']",-110.21576
11957,RXN-1824,"['ENZRXN-18829', 'ENZRXN-2330']",['EC-3.2.1.41'],"['Large-branched-glucans', 'WATER']",['Long-linear-glucans'],N/A
11958,RXN-13430,"['ENZRXN3O-11399', 'ENZRXN-20436']",['EC-3.1.2.2'],"['CPD-14018', 'WATER']","['5Z8Z11Z14Z17Z-EICOSAPENTAENOATE', 'CO-A', 'PROTON']",-6.377075
11959,RXN-11013,['ENZRXN-17231'],N/A,"['CPD-11974', 'ATP']","['CPD-11970', 'AMP', 'PPI', 'PROTON']",-18.625885
11960,2.8.2.32-RXN,N/A,['EC-2.8.2.32'],"['PAPS', '5-BETA-SCYMNOL']","['3-5-ADP', 'PROTON', '5-BETA-SCYMNOL-SULFATE']",8.145859
11961,RXN0-6541,['ENZRXN0-7407'],['EC-2.7.1'],"['D-SEDOHEPTULOSE-7-P', 'ATP']","['PROTON', 'D-SEDOHEPTULOSE-1-7-P2', 'ADP']",-17.312378
11962,RXN-7771,N/A,N/A,['GDP-MANNOSE'],['CPD-7078'],0.
11963,3.4.21.47-RXN,N/A,"['EC-3.4.21.43', 'EC-3.4.21.47']","['WATER', 'Complement-5-alpha']","['MONOMER-12980', 'Complement-5-alpha-prime']",N/A
11964,RXN66-185,N/A,N/A,"['CPD-3486', 'GLY']","['CPD-3487', 'WATER']",1.722992
11965,RXN-15801,['ENZRXN-23077'],['EC-1.14.99.51'],"['CPD-15280', 'CYS', 'OXYGEN-MOLECULE']","['CPD-15277', 'WATER']",-92.827
11966,RXN-18694,['ENZRXN-25675'],['EC-2.8.1.12'],"['PRECURSOR-Z', 'SAMP-C-Terminal-thiol', 'WATER']","['SAMP-C-Terminal-Glycine', 'CPD-4', 'PROTON']",-125.63956
11967,RXN-16282,N/A,['EC-2.7.8.43'],"['L-1-PHOSPHATIDYL-ETHANOLAMINE', 'CPD0-1283', 'PROTON']","['DIACYLGLYCEROL', 'Lipid-A-4prime-2-aminoethyl-PP']",78.1532
11968,RXN-11455,['ENZRXN-17822'],['EC-3.5.4.32'],"['PROTON', 'CPD-12427', 'WATER']","['URATE', 'AMMONIUM']",38.856003
11969,RXN-8356,N/A,['EC-2.3.1'],"['CPD-8144', 'MALONYL-COA']","['CPD-8153', 'CO-A']",-1.1135254
11970,RXN-19136,['ENZRXN-26012'],['EC-5.5.1.M8'],['CPD-20625'],['CPD-20626'],-43.52997
11971,RXN-11918,N/A,['EC-1.3.99'],"['CPD-12902', 'Acceptor']","['CPD-12904', 'Donor-H2']",N/A
11972,4.3.3.3-RXN,['ENZRXN-20996'],['EC-4.3.3.3'],"['DOPAMINE', 'SECOLOGANIN-CPD']","['WATER', 'DEACETYLISOIPECOSIDE']",-10.417023
11973,THI-P-SYN-RXN,"['THI-P-SYN-ENZRXN', 'ENZRXN3O-1615', 'ENZRXN-19557', 'ENZRXNARA-497']",['EC-2.5.1.3'],"['THZ-P', 'AMINO-HYDROXYMETHYL-METHYLPYRIMIDINE-PP', 'PROTON']","['THIAMINE-P', 'PPI']",9.77832
11974,RXN-8797,['ENZRXN-14134'],N/A,"['S-ADENOSYLMETHIONINE', 'MG-PROTOPORPHYRIN-MONOMETHYL-ESTER', 'WATER']","['13-HYDROXY-MAGNESIUM-PROTOPORP', 'CH33ADO', 'MET', 'PROTON']",-9.283050
11975,RXN-13923,N/A,['EC-2.1.1'],"['S-ADENOSYLMETHIONINE', 'CPD-14943']","['CPD-14944', 'ADENOSYL-HOMO-CYS', 'PROTON']",-4.3599854
11976,BADEL6OXRED-RXN,['ENZRXN-1982'],['EC-1.3.1.114'],"['3-OXO-DELTA4-DEOXYCHOLYL-COA', 'NAD']","['3-OXO-DELTA46-CHOLYL-COA', 'NADH', 'PROTON']",3.6218262
11977,RXN-16819,['ENZRXN-23973'],['EC-4.1.1.101'],"['MAL', 'PROTON']","['L-LACTATE', 'CARBON-DIOXIDE']",-4.081772
11978,RXN-19602,['ENZRXN-26345'],['EC-3.4.19.13'],"['CPD-21194', 'WATER']","['CPD-21195', 'GLT']",-0.4630432
11979,RXN-17330,['ENZRXN0-8089'],N/A,"['D-glucose-1-phosphates', 'WATER']","['Glucopyranose', 'Pi']",7.21698
11980,RXN-12398,"['ENZRXN-19177', 'ENZRXN-19174']",['EC-3.2.1.23'],"['CPD-13376', 'WATER']","['CPD-13375', 'D-galactopyranose']",-3.112915
11981,PUTRESCINE-OXIDASE-RXN,"['ENZRXN-17487', 'ENZRXN-28', 'ENZRXN-10407']",['EC-1.4.3.10'],"['OXYGEN-MOLECULE', 'WATER', 'PUTRESCINE']","['AMMONIUM', 'HYDROGEN-PEROXIDE', '4-AMINO-BUTYRALDEHYDE']",-23.338882
11982,RXN-9304,"['ENZRXN-18918', 'ENZRXN-14837']",N/A,"['CPD-9908', 'FAD', 'PROTON']","['CPD-9910', 'FADH2']",31.622253
11983,RXN-20080,N/A,N/A,"['ATP', 'L-aspartyl-tRNAAsn']","['ADP', '4-Phosphooxy-L-aspartyl-tRNAAsn']",7.290039
11984,RXN-14371,"['ENZRXN-21578', 'ENZRXN-1970', 'ENZRXN-1969']",['EC-2.4.1.18'],['1-4-alpha-D-Glucan'],['Alpha-6-alpha-14-glucans'],0.
11985,RXN-12873,['ENZRXN-19848'],N/A,"['CPD-13910', 'WATER']","['CPD-13911', 'PROTON']",-13.311280
11986,2.1.1.155-RXN,"['ENZRXN-21187', 'ENZRXN-21178']",['EC-2.1.1.155'],"['S-ADENOSYLMETHIONINE', 'CPD1F-90']","['PROTON', 'ADENOSYL-HOMO-CYS', 'CPD-7252']",-4.360035
11987,DNA-DIRECTED-RNA-POLYMERASE-RXN,['ENZRXN0-6216'],['EC-2.7.7.6'],"['Nucleoside-Triphosphates', 'RNA-Holder']","['PPI', 'RNA-Holder']",162.24548
11988,RXN-9841,['ENZRXN-15604'],['EC-1.1.1.213'],"['CPD-7238', 'NAD-P-OR-NOP']","['CPD-10548', 'NADH-P-OR-NOP', 'PROTON']",-10.649368
11989,RXN-14812,N/A,N/A,['CPD-15709'],['FRUCTOSE-6P'],0.52001953
11990,HYDROXYBENZOYLFORMATE-DECARBOXYLASE-RXN,"['ENZRXN-11855', 'ENZRXN-11828']",['EC-4.1.1.7'],"['PROTON', 'CPD-142']","['4-HYDROXYBENZALDEHYDE', 'CARBON-DIOXIDE']",-1.0058823
11991,RXN-17772,"['ENZRXN-24861', 'ENZRXN-24853']",['EC-5.3.1.33'],['CPD-19136'],['CPD-19133'],0.
11992,RXN-10438,N/A,['|EC-6.3.2.z|'],"['CPD-734', 'PHE', 'ATP']","['PROTON', 'CPD-11235', 'AMP', 'PPI']",-20.175842
11993,RXN-5161,['ENZRXN-6965'],['EC-1.3.1.82'],"['CPD-4941', 'NADP']","['CPD-1090', 'NADPH', 'PROTON']",-9.296509
11994,RXN-18222,N/A,['EC-3.2.1.147'],"['CPDQT-281', 'WATER']","['CPD-19503', 'Glucopyranose']",5.6769943
11995,RXN-13393,N/A,N/A,"['CPD-14365', 'OXYGEN-MOLECULE']","['CPD-14366', 'WATER']",-118.68701
11996,RXN-10999,N/A,N/A,"['CPD-11953', 'ACETYL-COA']","['CPD-11959', 'CO-A']",-23.00998
11997,2.7.8.27-RXN,"['ENZRXN3DJ-8252', 'ENZRXN3DJ-96']",['EC-2.7.8.27'],"['Ceramides', 'PHOSPHATIDYLCHOLINE']","['Sphingomyelins', 'DIACYLGLYCEROL']",0.
11998,RXN0-6484,"['ENZRXN0-7376', 'ENZRXN0-7374']",['EC-3.1.13.5'],['CPD0-2353'],"['tRNAs', 'Nucleoside-Monophosphates']",N/A
11999,RXN-7745,"['ENZRXN-14551', 'ENZRXN-12401']",['EC-1.1.1'],"['CPD-7066', 'NAD']","['2-OXOBUTANOATE', 'CARBON-DIOXIDE', 'NADH']",1.7000427
12000,RXN-15304,N/A,['EC-2.1.1.302'],"['S-ADENOSYLMETHIONINE', 'CPD-16515']","['ADENOSYL-HOMO-CYS', 'CPD-16516', 'PROTON']",-4.3599854
12001,3.4.21.25-RXN,N/A,['EC-3.4.21.25'],"['WATER', 'General-Protein-Substrates']",['Peptides-holder'],-12.679367
12002,RXN66-161,['ENZRXN66-3928'],['EC-1.14.14.1'],"['CPD-2742', 'Red-NADPH-Hemoprotein-Reductases', 'OXYGEN-MOLECULE']","['CPD-2750', 'Ox-NADPH-Hemoprotein-Reductases', 'WATER']",-85.39476
12003,RXN-15782,['ENZRXN-23059'],['EC-2.3.1'],"['PigJ-pyrrole-2-carboxylate', 'malonyl-PigH', 'PROTON']","['PigH-3-oxo-3-1H-pyrrol-2-yl-propanoate', 'PigJ', 'CARBON-DIOXIDE']",-6.862915
12004,RXN-18673,['ENZRXN-25651'],['EC-5.4.1.M2'],['Diacylglycerol-Prolipoproteins'],"['Lyso-Form-Lipoprotein-Cysteine', 'PROTON']",8.5911255
12005,RXN-16262,"['ENZRXN-19197', 'ENZRXN-19911', 'ENZRXN-18480']",['EC-1.1.1.384'],"['CPD-13381', 'NADP']","['CPD-13952', 'NADPH', 'PROTON']",0.8334961
12006,RXN-11439,['ENZRXN-17803'],['EC-4.4.1.M2'],"['CPD-12394', 'WATER']","['CPDQT-411', 'CPD-12607']",5.677002
12007,RXN-8332,['ENZRXN-13209'],['EC-1.10.3.1'],"['CPD-8098', 'OXYGEN-MOLECULE']","['CPD-8094', 'WATER']",-97.67399
12008,RXN-19117,"['ENZRXN-25952', 'ENZRXN-25946']",['EC-1.14.19.M18'],"['CPD-20594', 'OXYGEN-MOLECULE', 'Reduced-ferredoxins', 'PROTON']","['CPD-20597', 'WATER', 'Oxidized-ferredoxins', 'BR-']",-73.5246
12009,RXN-11900,['ENZRXN-18396'],['EC-4.2.3.194'],"['FARNESYL-PP', 'WATER']","['CPD-12875', 'PPI']",-63.822968
12010,4.2.3.18-RXN,"['ENZRXN-13652', 'ENZRXN-13490', 'ENZRXN-13485']",['EC-4.2.3.18'],['CPD-4750'],"['PPI', '--ABIETADIENE']",-31.189983
12011,TCEREDCHLOR-RXN,"['ENZRXN-5294', 'ENZRXN-5290', 'ENZRXN-5288', 'ENZRXN-1984']","['EC-1.21.99.M1', 'EC-1.21.99.5']","['DICHLOROETHENE', 'CL-', 'Acceptor', 'PROTON']","['TRICHLOROETHENE', 'Donor-H2']",N/A
12012,RXN-8781,['ENZRXN-14063'],N/A,"['CPD-9055', 'Acceptor']","['ASCORBATE', 'Donor-H2', 'PROTON']",N/A
12013,RXN-13907,"['ENZRXN-21144', 'ENZRXN-21143']",['EC-1.14.16.1'],"['PHE', 'FORMYL-THF-GLU-N', 'OXYGEN-MOLECULE']","['CPD-14931', 'TYR']",-90.70999
12014,ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN,"['ASP-SEMIALDEHYDE-DEHYDROGENASE-ENZRXN', 'ENZRXN-26187', 'ENZRXN-18063', 'ENZRXN-12386', 'ENZRXN-6803', 'ENZRXN-3382']",['EC-1.2.1.11'],"['L-ASPARTATE-SEMIALDEHYDE', 'Pi', 'NADP']","['L-BETA-ASPARTYL-P', 'NADPH', 'PROTON']",1.7835693
12015,RXN-16800,['ENZRXN-23965'],['EC-1.14.12.23'],"['13-DINITROBENZENE', 'OXYGEN-MOLECULE', 'NADH']","['CPD-158', 'NITRITE', 'NAD']",-88.11594
12016,RXN-19586,['ENZRXN-26335'],['EC-4.4.1.13'],"['CPD-7547', 'WATER']","['CPD-1861', 'PYRUVATE', 'AMMONIUM', 'PROTON']",0.62878036
12017,RXN-17313,N/A,['EC-6.2.1.M2'],"['Mycolipanoic-Acids', 'CO-A', 'ATP']","['Mycolipanoyl-CoA', 'AMP', 'PPI']",-331.11646
12018,RXN-12378,['ENZRXN-19218'],['EC-2.1.1.215'],"['S-ADENOSYLMETHIONINE', 'Guanine26-Guanine27-in-tRNAs']","['tRNA-Containing-N2-Methylgua-26-Gua27', 'ADENOSYL-HOMO-CYS', 'PROTON']",-34.74231
12019,PRPPSYN-RXN,"['PRPPSYN-ENZRXN', 'ENZRXN66-5784', 'ENZRXN66-2601', 'ENZRXN66-2665', 'ENZRXN-2899']",['EC-2.7.6.1'],"['RIBOSE-5P', 'ATP']","['PROTON', 'PRPP', 'AMP']",-25.840576
12020,RXN-9283,N/A,['EC-4.1.1'],"['PROTON', 'CPD-9899']","['2-OCTAPRENYL-6-METHOXYPHENOL', 'CARBON-DIOXIDE']",0.5241089
12021,RXN-20061,['ENZRXN-26736'],['|EC-5.1.3.u|'],['CPD-21685'],['CPD-21686'],0.
12022,RXN-14347,['ENZRXN-21537'],['EC-1.1.1.371'],"['CPD-8050', 'NADP']","['CPD-14808', 'NADPH', 'PROTON']",-1.6264648
12023,RXN-12855,N/A,N/A,"['PROTON', 'CPD-13900']",['CPD-13901'],1.6082535
12024,2.1.1.129-RXN,['ENZRXN-18830'],['EC-2.1.1.129'],"['S-ADENOSYLMETHIONINE', 'MYO-INOSITOL']","['PROTON', 'ADENOSYL-HOMO-CYS', '4-METHYL-MYO-INOSITOL']",-4.3599854
12025,DIMETHYLGLYCINE-OXIDASE-RXN,N/A,['EC-1.5.3.10'],"['DIMETHYL-GLYCINE', 'OXYGEN-MOLECULE', 'WATER']","['HYDROGEN-PEROXIDE', 'FORMALDEHYDE', 'SARCOSINE']",-16.333008
12026,RXN-9824,['ENZRXN-15539'],N/A,"['CPD-10537', 'CPD-10542']","['PROTON', 'CPD-10540', 'UDP']",6.897583
12027,RXN-14797,['ENZRXN-22030'],['EC-4.2.1.119'],['CPD-15686'],"['CPD-15685', 'WATER']",2.1629639
12028,HOMOGLUTATHIONE-SYNTHASE-RXN,['ENZRXN-19393'],['EC-6.3.2.23'],"['B-ALANINE', 'L-GAMMA-GLUTAMYLCYSTEINE', 'ATP']","['PROTON', 'Pi', 'CPD-211', 'ADP']",-7.1359253
12029,RXN-17743,['ENZRXN-24827'],['EC-1.2.1.84'],"['PALMITYL-COA', 'NADPH', 'PROTON']","['CPD-348', 'CO-A', 'NADP']",6.6829834
12030,RXN-10421,['ENZRXN-16360'],['EC-1.14.12'],"['CPD-3486', 'OXYGEN-MOLECULE', 'Donor-H2']","['CPD-11220', 'Acceptor']",N/A
12031,RXN-5101,N/A,['EC-4.2.3.111'],"['GERANYL-PP', 'WATER']","['CPD-4887', 'PPI']",-35.642975
12032,RXN-18206,N/A,N/A,"['CPDQT-37', 'NAD']","['CPD-19490', 'NADH', 'PROTON']",3.5417786
12033,RXN-13376,['ENZRXN-20398'],['EC-2.4.1'],"['CPD-13966', 'CPD-13956']","['CPD-14347', 'TDP', 'PROTON']",6.8977356
12034,RXN-10982,N/A,N/A,"['1-L-MYO-INOSITOL-1-P', 'ATP']","['PROTON', 'CPD-11930', 'ADP']",-17.312378
12035,2.7.7.46-RXN,N/A,['EC-2.7.7.46'],"['Gentamycins', 'Nucleoside-Triphosphates']","['2-NUCLEOTIDYLGENTAMICIN', 'PPI']",-106.438416
12036,RXN0-6371,['ENZRXN0-6245'],['EC-1.1.5'],"['Aldoses', 'Acceptor', 'WATER']","['Aldonic-Acids', 'Donor-H2', 'PROTON']",N/A
12037,RXN-7704,['ENZRXN-12330'],['EC-4.1.1.1'],"['PROTON', 'CPD-479']","['CPD-7036', 'CARBON-DIOXIDE']",-3.4658775
12038,RXN-15287,N/A,['EC-6.1.2.2'],"['CARBAMOYL-P', 'CPD-4822', 'ATP', 'WATER']","['CPD-14159', 'AMP', 'PPI', 'Pi', 'PROTON']",-32.458862
12039,NADH-PEROXIDASE-RXN,N/A,['EC-1.11.1.1'],"['PROTON', 'HYDROGEN-PEROXIDE', 'NADH']","['WATER', 'NAD']",-74.43582
12040,3.4.21.109-RXN,N/A,['EC-3.4.21.109'],"['WATER', 'General-Protein-Substrates']",['Peptides-holder'],-12.679367
12041,RXN66-101,N/A,N/A,"['NICOTINE', 'WATER', 'Acceptor']","['Donor-H2', 'CPD-2748', 'FORMALDEHYDE']",N/A
12042,RXN-15763,['ENZRXN-23043'],['EC-2.5.1'],"['CPD-4211', 'CPD-16984']","['CPD-16985', 'PPI']",-14.351059
12043,RXN-18656,['ENZRXN-25628'],['|EC-1.1.1.eb|'],"['IM-2-type-lactones', 'NADP']","['A-factor-type-lactones', 'NADPH', 'PROTON']",20.375793
12044,RXN-11424,N/A,N/A,"['CPD-12395', 'GLUTATHIONE']","['CPD-12396', 'WATER']",-11.477016
12045,RXN-8316,['ENZRXN-13214'],['EC-1.14.19.23'],"['CPD-2183', 'OXYGEN-MOLECULE', 'Reduced-ferredoxins', 'PROTON']","['CPD-8086', 'WATER', 'Oxidized-ferredoxins']",-77.122345
12046,RXN-19095,N/A,N/A,"['Bmp1-monobromopyrrole-2-carboxylate', 'BR-', 'OXYGEN-MOLECULE', 'FADH2']","['Bmp1-dibromopyrrole-2-carboxylate', 'WATER', 'FAD']",-113.7511
12047,RXN-11878,['ENZRXN-18631'],['EC-1.3.1'],"['4-METHYL-824-CHOLESTADIENOL', 'NADP']","['CPD-12853', 'NADPH', 'PROTON']",11.193466
12048,4.2.2.17-RXN,N/A,['EC-4.2.2.17'],['Inulin'],"['Inulin', 'ALPHA-D-FRUCTOFURANOSE-BETA-D-FRUCTO']",-159.11758
12049,SYDDEHYD-RXN,['ENZRXN-2081'],['EC-1.2.1.62'],"['4-SULFOBENZALDEHYDE', 'NAD', 'WATER']","['PROTON', 'CPD-257', 'NADH']",-13.729431
12050,RXN-8764,['ENZRXN-14079'],['EC-2.1.1.195'],"['S-ADENOSYLMETHIONINE', 'CPD-9047']","['CPD-9043', 'ADENOSYL-HOMO-CYS']",-16.01709
12051,RXN-16249,['ENZRXN-23490'],['EC-3.2.1.40'],"['CPD-7075', 'WATER']","['CPD-7073', 'CPD0-1112']",-3.1130219
12052,RXN-13891,N/A,['EC-1.3.1'],"['CPD-14900', 'NADP']","['CPD-14899', 'NADPH', 'PROTON']",14.173508
12053,ARYLSULFAT-RXN,"['ARYLSULFAT-ENZRXN', 'ENZRXN-19574']",['EC-3.1.6.1'],"['Aryl-sulfates', 'WATER']","['Phenols', 'SULFATE', 'PROTON']",-62.26236
12054,RXN-16780,['ENZRXN-23938'],['EC-2.4.1.295'],"['CPD-16535', 'CPD-12575']","['CPD-18094', 'UDP']",8.351685
12055,RXN-19567,N/A,['|EC-3.4.13.a|'],"['CPD-21134', 'WATER']","['CPD-21118', 'GLY']",-1.3329964
12056,RXN-17283,['ENZRXN-24423'],['EC-2.1.1.M16'],"['S-ADENOSYLMETHIONINE', 'CPD-18685']","['CPD-18619', 'ADENOSYL-HOMO-CYS', 'PROTON']",-4.360016
12057,RXN-12354,['ENZRXN-26246'],['EC-5.3.2.M1'],['CPD-13339'],['CPD-13337'],-4.95
12058,PROPIONYL-COA-CARBOXY-RXN,"['ENZRXN66-1915', 'ENZRXN-22241', 'ENZRXN-20214', 'ENZRXN-18772', 'ENZRXN-14658', 'ENZRXN-14490', 'ENZRXN-14484', 'ENZRXN-8824']",['EC-6.4.1.3'],"['ATP', 'PROPIONYL-COA', 'HCO3']","['PROTON', 'D-METHYL-MALONYL-COA', 'Pi', 'ADP']",-6.182251
12059,RXN-9239,['ENZRXN-25505'],['EC-1.14.13.240'],"['CPD-9863', 'OXYGEN-MOLECULE', 'NADPH', 'PROTON']","['CPD-9868', 'WATER', 'NADP']",-91.900665
12060,RXN-20043,N/A,['|EC-4.2.3.fs|'],"['FARNESYL-PP', 'WATER']","['CPD-21651', 'PPI']",-54.055984
12061,RXN-14326,['ENZRXN-23052'],['EC-2.1.1.98'],"['S-ADENOSYLMETHIONINE', '2-3-CARBOXY-3-AMINOPROPYL-L-HISTIDINE']","['DIPHTINE', 'ADENOSYL-HOMO-CYS', 'PROTON']",-123.35678
12062,RXN-12838,['ENZRXN-20409'],['EC-4.2.3.102'],['FARNESYL-PP'],"['CPD-13875', 'PPI']",-44.099976
12063,2.1.1.110-RXN,['ENZRXN-15082'],['EC-2.1.1.110'],"['S-ADENOSYLMETHIONINE', 'STERIGMATOCYSTIN']","['CPD-7157', 'ADENOSYL-HOMO-CYS', 'PROTON']",-4.3600006
12064,DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN,N/A,['EC-3.6.1'],"['DIHYDRONEOPTERIN-P', 'WATER']","['DIHYDRO-NEO-PTERIN', 'Pi']",7.2170105
12065,RXN-9799,['ENZRXN-15546'],['EC-1.1.1'],"['CPD-7275', 'NAD']","['PROTON', 'CPD-7257', 'NADH']",1.0817261
12066,RXN-14781,N/A,N/A,"['CPD-15659', 'CO-A', 'NAD', 'WATER', 'OXYGEN-MOLECULE']","['CPD-15660', 'ACETYL-COA', 'NADH', 'HYDROGEN-PEROXIDE', 'PROTON']",-23.25122
12067,HISTIDINE--TRNA-LIGASE-RXN,['HISS-ENZRXN'],['EC-6.1.1.21'],"['HIS-tRNAs', 'HIS', 'ATP']","['Charged-HIS-tRNAs', 'PPI', 'AMP']",-97.24243
12068,RXN-17723,N/A,['EC-1.3.1.112'],"['CPD-19098', 'NADP']","['CPD-7090', 'NADPH', 'PROTON']",-19.145996
12069,RXN-10134,['ENZRXN-16201'],['EC-1.14.14'],"['CPD-10895', 'OXYGEN-MOLECULE', 'FADH2']","['CPD-13246', 'CL-', 'WATER', 'FAD', 'PROTON']",-110.609344
12070,RXN-4941,['ENZRXN-17164'],['EC-2.7.1'],"['CPD-1107', 'ATP']","['DIPHOSPHO-1D-MYO-INOSITOL-TETRAKISPHOSPH', 'ADP']",-5.7788086
12071,RXN-18189,N/A,N/A,"['CPD-19479', 'WATER']",['CPDQT-38'],-5.299187000e-2
12072,RXN-13342,['ENZRXN-20372'],['EC-1.14.13.224'],"['CPD-14319', 'OXYGEN-MOLECULE', 'NADH-P-OR-NOP', 'PROTON']","['CPD-14324', 'NAD-P-OR-NOP', 'WATER']",-82.877625
12073,RXN-10965,"['ENZRXN-17144', 'ENZRXN-17156', 'ENZRXN-17157', 'ENZRXN-17146']",['EC-3.6.1.52'],"['CPD-11938', 'WATER']","['PROTON', '5-DIPHOSPHO-1D-MYO-INOSITOL-12346P', 'Pi']",5.236816400e-2
12074,2.7.7.11-RXN,"['ENZRXNQT-10542', 'ENZRXN-11489']",['EC-2.7.7.11'],"['PROTON', 'CPD-490', 'UTP']","['UDP-D-XYLOSE', 'PPI']",-103.30347
12075,RXN0-5455,['ENZRXN0-6601'],['EC-1.2.1.99'],"['HYDROXYPROPANAL', 'NAD-P-OR-NOP', 'WATER']","['3-HYDROXY-PROPIONATE', 'NADH-P-OR-NOP', 'PROTON']",-25.916504
12076,RXN-7680,['ENZRXN-12157'],['EC-1.14.11'],"['CPD-6971', 'OXYGEN-MOLECULE', '2-KETOGLUTARATE']","['CPD-6974', 'SUC', 'CARBON-DIOXIDE']",-111.41999
12077,RXN-15258,N/A,['EC-2.4.1.243'],['1-KESTOTRIOSE'],"['SUCROSE', 'CPD-16460']",3.6800537
12078,N-FERULOYLGLYCINE-DEACYLASE-RXN,N/A,['EC-3.5.1.71'],"['N-FERULOYLGLYCINE', 'WATER']","['FERULIC-ACID', 'GLY']",-1.3329926
12079,3.4.17.21-RXN,N/A,['EC-3.4.17.21'],"['Protein-with-C-terminal-L-glutamate', 'WATER']","['Peptides-holder', 'GLT']",61.787857
12080,RXN4FS-11,['ENZRXN4FS-23'],['EC-1.3.2'],"['L-GULONO-1-4-LACTONE', 'Cytochromes-C-Oxidized']","['L-DEHYDRO-ASCORBATE', 'Cytochromes-C-Reduced', 'PROTON']",-25.072937
12081,RXN-15744,['ENZRXN-23023'],['EC-1.1.1.55'],"['PROPANE-1-2-DIOL', 'NADP']","['LACTALD', 'NADPH', 'PROTON']",1.2935181
12082,RXN-18635,N/A,N/A,"['CPD-19930', 'OXYGEN-MOLECULE', 'FADH2']","['CPD-19929', 'WATER', 'FAD', 'PROTON']",-117.62933
12083,RXN-11409,N/A,N/A,"['GTP', 'CPD-12377']","['CPD-12366', 'WATER']",-118.30707
12084,RXN-8299,"['ENZRXN-13192', 'ENZRXN-13182']",['EC-1.14.19.35'],"['CPD-2189', 'OXYGEN-MOLECULE', 'Reduced-ferredoxins', 'PROTON']","['CPD-8078', 'WATER', 'Oxidized-ferredoxins']",-77.12201
12085,RXN-19072,['ENZRXN-25931'],['EC-1.14.19.57'],"['Bmp1-pyrrole-2-carboxylate', 'BR-', 'OXYGEN-MOLECULE', 'FADH2']","['Bmp1-tribromopyrrole-2-carboxylate', 'WATER', 'FAD']",-341.25317
12086,RXN-11853,"['ENZRXN-22661', 'ENZRXN-22659', 'ENZRXN-18355']",['EC-2.4.1'],"['ANTHRANILATE', 'CPD-12575']","['CPD-12835', 'UDP']",6.551758
12087,4.2.1.103-RXN,['ENZRXN-18101'],['EC-4.2.1.103'],['N-CYCLOHEXYLFORMAMIDE'],"['WATER', 'CYCLOHEXYL-ISOCYANIDE']",-22.487
12088,SUCCORNTRANSAM-RXN,"['SUCCORNTRANSAM-ENZRXN', 'ENZRXN-11848']",['EC-2.6.1.81'],"['N2-SUCCINYLORNITHINE', '2-KETOGLUTARATE']","['GLT', 'CPD-822']",-0.2999878
12089,RXN-8743,['ENZRXN-13870'],['EC-3.1.8.1'],"['CPD-8973', 'WATER']","['P-NITROPHENOL', 'CPD-8974', 'PROTON']",-6.0212364
12090,RXN-16233,"['ENZRXN-23458', 'ENZRXN-23455']",['EC-1.11.2'],"['CPD-17478', 'Donor-H2']","['CPD-17480', 'WATER', 'Acceptor']",N/A
